0.05	534.836119586	6060
0.05	337.550323568	6080
0.05	766.191495092	6100
0.05	1210.40625826	6120
0.05	1254.20222303	6140
0.05	1066.50233926	6160
0.05	1153.43060039	6180
0.05	1370.98559575	6200
0.05	1279.82278548	6220
0.05	760.49430403	6240
0.05	940.006383875	6260
0.05	1544.02648386	6280
0.05	1645.87861415	6300
0.05	1414.28095683	6320
0.05	1295.37602204	6340
0.05	1265.93998748	6360
0.05	868.575365648	6380
0.05	623.302702391	6400
0.05	909.647521547	6420
0.05	833.79794897	6440
0.05	429.064005967	6460
0.05	719.496706987	6480
0.05	889.620033083	6500
0.05	824.558308474	6520
0.05	848.421387554	6540
0.05	889.505017366	6560
0.05	622.174843576	6580
0.05	204.082326947	6600
0.05	249.681978675	6620
0.05	681.50762175	6640
0.05	975.311668236	6660
0.05	949.608310523	6680
0.05	672.671865769	6700
0.05	571.582517072	6720
0.05	701.055513099	6740
0.05	560.078567776	6760
0.05	412.634857223	6780
0.05	512.210000511	6800
0.05	379.025768372	6820
0.05	247.590741599	6840
0.05	637.607962111	6860
0.05	722.549646612	6880
0.05	405.340561856	6900
0.05	139.662780413	6920
0.05	389.088386409	6940
0.05	295.21956725	6960
0.05	270.836783569	6980
0.05	530.219211786	7000
0.05	549.611024455	7020
0.05	351.141897244	7040
0.05	146.98494559	7060
0.05	400.852645264	7080
0.05	509.746566294	7100
0.05	406.584415546	7120
0.05	244.22711771	7140
0.05	101.547523669	7160
0.05	179.615637639	7180
0.05	211.516428028	7200
0.05	272.205802945	7220
0.05	345.848574181	7240
0.05	296.574325053	7260
0.05	230.823005177	7280
0.05	208.552075242	7300
0.05	171.257256826	7320
0.05	88.4729575224	7340
0.05	91.2540648038	7360
0.05	99.6522141324	7380
0.05	68.4565136034	7400
0.05	78.175996664	7420
0.05	113.777815646	7440
0.05	60.7085999163	7460
0.05	71.4327331049	7480
0.05	84.474562353	7500
0.05	55.3509795403	7520
0.05	98.4079771415	7540
0.05	116.747677777	7560
0.05	148.009865899	7580
0.05	11.8293011058	7600
0.05	128.125610361	7620
0.05	111.575202335	7640
0.05	41.2581880459	7660
0.05	39.2798737807	7680
0.05	48.832216391	7700
0.05	55.1466289922	7720
0.05	51.606236602	7740
0.05	60.8422019878	7760
0.05	81.6264648666	7780
0.05	44.3875946708	7800
0.05	48.1470123563	7820
0.05	67.763470302	7840
0.05	33.9215175402	7860
0.05	33.9143639198	7880
0.05	54.0007045745	7900
0.05	59.461803317	7920
0.05	39.2956378225	7940
0.05	54.7650821008	7960
0.05	37.2319512819	7980
0.05	62.9910339512	8000
0.05	37.5744203565	8020
0.05	33.3317406415	8040
0.05	75.6411767491	8060
0.05	44.8614517633	8080
0.05	45.9168174181	8100
0.05	30.4744578505	8120
0.05	20.7200561056	8140
0.05	45.276361487	8160
0.05	24.700051808	8180
0.05	52.6022999798	8200
0.05	35.4847669173	8220
0.05	40.185086185	8240
0.05	29.2089426095	8260
0.05	34.3131215631	8280
0.05	52.3987832849	8300
0.05	60.5059428978	8320
0.05	67.8722521916	8340
0.05	57.0502978269	8360
0.05	42.4826813604	8380
0.05	52.2400000844	8400
0.05	35.0293784958	8420
0.05	52.7895213515	8440
0.05	62.8739303223	8460
0.05	30.6670370021	8480
0.05	19.0800552479	8500
0.05	60.3033967327	8520
0.05	55.0762933339	8540
0.05	59.1425632836	8560
0.05	47.8498226485	8580
0.05	36.5053028424	8600
0.05	34.5119215366	8620
0.05	59.1523435572	8640
0.05	12.3234347297	8660
0.05	61.0632050043	8680
0.05	47.4370759069	8700
0.05	38.2821932522	8720
0.05	28.8130471146	8740
0.05	33.1690274085	8760
0.05	53.9194831268	8780
0.05	48.5270288767	8800
0.05	41.282660856	8820
0.05	40.050137115	8840
0.05	33.690970711	8860
0.05	49.0181099827	8880
0.05	49.5510334212	8900
0.05	32.9273270408	8920
0.05	41.6356347191	8940
0.05	63.0318557075	8960
0.05	67.2063304607	8980
0.05	31.5935041474	9000
0.05	45.8284140689	9020
0.05	33.8905895029	9040
0.05	64.0020590444	9060
0.05	29.5855032838	9080
0.05	18.359682418	9100
0.05	27.6888919428	9120
0.05	32.278509434	9140
0.05	60.9758080491	9160
0.05	16.367457618	9180
0.05	52.699346112	9200
0.05	51.9797233052	9220
0.05	38.6638950052	9240
0.05	25.365655152	9260
0.05	44.1915018928	9280
0.05	31.5061113519	9300
0.05	37.1733744701	9320
0.05	60.9077575452	9340
0.05	65.9209784068	9360
0.05	41.3061032315	9380
0.05	45.637740666	9400
0.05	37.487630731	9420
0.05	19.0297388702	9440
0.05	54.7603986255	9460
0.05	56.2821120602	9480
0.05	30.8493974071	9500
0.05	38.8236512471	9520
0.05	42.4393467419	9540
0.05	34.210794154	9560
0.05	52.4725922106	9580
0.05	42.3174815513	9600
0.05	24.7340214013	9620
0.05	28.8000484599	9640
0.05	36.0005674446	9660
0.05	52.3134476958	9680
0.05	24.4676905103	9700
0.05	13.9186748922	9720
0.05	38.0516455896	9740
0.05	28.2418666606	9760
0.05	52.3895201017	9780
0.05	11.7729315657	9800
0.05	24.4246000821	9820
0.05	39.6644316798	9840
0.05	30.593084569	9860
0.05	24.7975997449	9880
0.05	14.5158644989	9900
0.05	40.4755868599	9920
0.05	23.6801377428	9940
0.05	51.3668901877	9960
0.05	14.2591638432	9980
0.05	23.1383185202	10000
0.05	61.9369988318	10020
0.05	31.4743094981	10040
0.05	35.4320330615	10060
0.05	39.7706961671	10080
0.05	36.6661900684	10100
0.05	34.6099374131	10120
0.05	34.3206447593	10140
0.05	54.2945608208	10160
0.05	61.702205054	10180
0.05	32.0606608295	10200
0.05	54.4029705866	10220
0.05	43.2410659883	10240
0.05	30.9394394826	10260
0.05	44.7062190538	10280
0.05	23.221733395	10300
0.05	48.6361694915	10320
0.05	39.4269989922	10340
0.05	45.5004996403	10360
0.05	22.6143743476	10380
0.05	26.6470839666	10400
0.05	20.7044537807	10420
0.05	62.0173052136	10440
0.05	43.2900162024	10460
0.05	45.8279161249	10480
0.05	50.3719189879	10500
0.05	27.5169226495	10520
0.05	18.859863228	10540
0.05	19.6843916584	10560
0.05	42.8397717202	10580
0.05	40.1060782792	10600
0.05	59.1167030571	10620
0.05	35.9036130503	10640
0.05	23.3349590693	10660
0.05	65.4691844727	10680
0.05	18.7148606603	10700
0.05	19.9568309831	10720
0.05	27.2947724731	10740
0.05	41.6075727543	10760
0.05	62.0063242869	10780
0.05	47.4851572969	10800
0.05	36.318086342	10820
0.05	29.4740764641	10840
0.05	25.7032376516	10860
0.05	53.2970396482	10880
0.05	15.1029318984	10900
0.05	47.7496713934	10920
0.05	46.1650531045	10940
0.05	37.6848828463	10960
0.05	34.7437787457	10980
0.05	27.4114395122	11000
0.05	40.5289678397	11020
0.05	26.4889568671	11040
0.05	36.8039891234	11060
0.05	37.4923856259	11080
0.05	24.3791284867	11100
0.05	30.8055164286	11120
0.05	37.1001167092	11140
0.05	38.1358351091	11160
0.05	18.5993224586	11180
0.05	30.3020454205	11200
0.05	39.2954439544	11220
0.05	33.6244413669	11240
0.05	24.5103179778	11260
0.05	40.5842308896	11280
0.05	32.0215837203	11300
0.05	31.5963706063	11320
0.05	20.6432343806	11340
0.05	29.4397557488	11360
0.05	29.5113086008	11380
0.05	25.5601426515	11400
0.05	33.9447587597	11420
0.05	56.6991342283	11440
0.05	53.6001969508	11460
0.05	44.4340046185	11480
0.05	31.3061094925	11500
0.05	69.5049391275	11520
0.05	47.6905532667	11540
0.05	4.63875720085	11560
0.05	34.4513609519	11580
0.05	16.3728318672	11600
0.05	37.9920196569	11620
0.05	4.71251451361	11640
0.05	50.1381041488	11660
0.05	45.9789381707	11680
0.05	29.5616665121	11700
0.05	13.8340155563	11720
0.05	28.8994927758	11740
0.05	49.8384921621	11760
0.05	37.3735739927	11780
0.05	25.612215088	11800
0.05	62.455622889	11820
0.05	16.9235414481	11840
0.05	61.8741629581	11860
0.05	16.9532808192	11880
0.05	22.6437289921	11900
0.05	32.4808430628	11920
0.05	29.8699216146	11940
0.05	44.0439704113	11960
0.05	47.2816461109	11980
0.05	48.1075601392	12000
0.05	43.2355808455	12020
0.05	24.5984219129	12040
0.05	16.2108529797	12060
0.05	30.6510737005	12080
0.05	71.7941561062	12100
0.05	18.8008933932	12120
0.05	49.0957876743	12140
0.05	34.294700618	12160
0.05	24.4804961306	12180
0.05	37.7520636187	12200
0.05	40.2998935666	12220
0.05	45.6412196661	12240
0.05	14.9260880375	12260
0.05	49.7718886643	12280
0.05	22.7276467433	12300
0.05	20.074589559	12320
0.05	29.6407471898	12340
0.05	35.8832969608	12360
0.05	22.2551786736	12380
0.05	29.5449131168	12400
0.05	39.7040607798	12420
0.05	12.4837666298	12440
0.05	41.5787845742	12460
0.05	40.919432251	12480
0.05	29.3116914191	12500
0.05	41.1946167724	12520
0.05	19.0781708	12540
0.05	43.6224093483	12560
0.05	61.2054976322	12580
0.05	36.6657887327	12600
0.05	10.7168704361	12620
0.05	6.87146809398	12640
0.05	38.9712205004	12660
0.05	20.7555005785	12680
0.05	19.6214708741	12700
0.05	20.279820044	12720
0.05	26.9832411128	12740
0.05	43.0530067785	12760
0.05	22.5529406319	12780
0.05	21.9684175976	12800
0.05	20.0706877546	12820
0.05	48.9144494572	12840
0.05	40.6981097481	12860
0.05	28.1269422397	12880
0.05	30.0114469372	12900
0.05	22.0146877072	12920
0.05	42.0703718877	12940
0.05	49.2654317166	12960
0.05	23.1798292833	12980
0.05	31.1609091338	13000
0.05	37.0305202467	13020
0.05	26.4101731155	13040
0.05	76.4800741252	13060
0.05	18.076173445	13080
0.05	29.9516212042	13100
0.05	36.5644090676	13120
0.05	11.6119580684	13140
0.05	10.0096817655	13160
0.05	40.2372850678	13180
0.05	46.1915350091	13200
0.05	47.5726869472	13220
0.05	40.8467896618	13240
0.05	46.2645224294	13260
0.05	22.5291176313	13280
0.05	19.3836356537	13300
0.05	22.9848689771	13320
0.05	53.8187857998	13340
0.05	13.3430875739	13360
0.05	28.1705601052	13380
0.05	26.1800346856	13400
0.05	34.8775770065	13420
0.05	47.7267044547	13440
0.05	26.4506841418	13460
0.05	46.2114091854	13480
0.05	47.7917327208	13500
0.05	31.391776399	13520
0.05	34.0583105084	13540
0.05	16.6032759316	13560
0.05	18.9346201154	13580
0.05	38.5666406442	13600
0.05	25.8746134539	13620
0.05	30.9578145488	13640
0.05	48.5478105856	13660
0.05	24.2301986566	13680
0.05	13.905050421	13700
0.05	15.0357692246	13720
0.05	24.1689670658	13740
0.05	22.0769476283	13760
0.05	50.5583770133	13780
0.05	17.86469321	13800
0.05	22.7507948131	13820
0.05	6.58322433972	13840
0.05	55.9160659178	13860
0.05	20.5371565715	13880
0.05	0.940103238067	13900
0.05	28.0980658017	13920
0.05	19.6224324224	13940
0.05	35.3501998439	13960
0.05	27.006402749	13980
0.05	29.6709546718	14000
0.05	18.1985226364	14020
0.05	32.8226007225	14040
0.05	32.5237167152	14060
0.05	14.2715579967	14080
0.05	44.7397031146	14100
0.05	16.0717295278	14120
0.05	20.5539371432	14140
0.05	40.0266082942	14160
0.05	23.2655555371	14180
0.05	34.5582580434	14200
0.05	47.1813352523	14220
0.05	25.7439026186	14240
0.05	24.8057864666	14260
0.05	27.4017889254	14280
0.05	56.8619171935	14300
0.05	31.2954291535	14320
0.05	27.4568900841	14340
0.05	29.3842393536	14360
0.05	47.0627743995	14380
0.05	26.5848500562	14400
0.05	17.4941717671	14420
0.05	22.7597548621	14440
0.05	8.94855836897	14460
0.05	22.7415684129	14480
0.05	58.0798534152	14500
0.05	51.6017605042	14520
0.05	24.885079363	14540
0.05	48.3327102335	14560
0.05	19.5154044265	14580
0.05	38.8494246267	14600
0.05	41.9371149705	14620
0.05	41.8833827631	14640
0.05	30.88919863	14660
0.05	14.6834619684	14680
0.05	27.0554985169	14700
0.05	24.743590054	14720
0.05	33.02875764	14740
0.05	14.4959768158	14760
0.05	21.7234831465	14780
0.05	36.2238490334	14800
0.05	8.18046167211	14820
0.05	25.5470340993	14840
0.05	24.9103202261	14860
0.05	14.5817620626	14880
0.05	49.6318023944	14900
0.05	4.86522785353	14920
0.05	14.8679072333	14940
0.05	17.7597465903	14960
0.05	34.6369817358	14980
0.05	39.2439719795	15000
0.05	7.30705541599	15020
0.05	16.1405970118	15040
0.05	18.2994754423	15060
0.05	37.073347901	15080
0.05	54.6503437041	15100
0.05	14.0891131037	15120
0.05	38.9977527267	15140
0.05	47.4719909076	15160
0.05	57.4693005689	15180
0.05	12.8331473553	15200
0.05	8.90493684619	15220
0.05	5.05241337729	15240
0.05	50.5255398064	15260
0.05	21.8450569783	15280
0.05	26.4678137217	15300
0.05	27.1141946917	15320
0.05	31.6480865971	15340
0.05	47.037886731	15360
0.05	52.5900248131	15380
0.05	13.2590944387	15400
0.05	57.3605821574	15420
0.05	36.3340405323	15440
0.05	14.5535266451	15460
0.05	44.986986085	15480
0.05	35.7994397083	15500
0.05	31.3223687906	15520
0.05	60.2263383301	15540
0.05	101.87052617	15560
0.05	84.6800661754	15580
0.05	59.7009374154	15600
0.05	52.2257872063	15620
0.05	50.8955061351	15640
0.05	70.9076808709	15660
0.05	21.0452245523	15680
0.05	67.1454558614	15700
0.05	17.216735504	15720
0.05	29.1144693963	15740
0.05	45.9622618646	15760
0.05	28.6589802571	15780
0.05	25.1896967087	15800
0.05	18.670573297	15820
0.05	52.4664627153	15840
0.05	97.0272907541	15860
0.05	51.9369018797	15880
0.05	51.4538361984	15900
0.05	23.0305948947	15920
0.05	55.1129079629	15940
0.05	32.0647094659	15960
0.05	41.7110358359	15980
0.05	46.3596224124	16000
0.05	44.3511910442	16020
0.05	25.3925769723	16040
0.05	35.112660628	16060
0.05	23.4443045628	16080
0.05	36.4887556062	16100
0.05	59.6237029364	16120
0.05	110.289114755	16140
0.05	182.996131377	16160
0.05	165.737588753	16180
0.05	69.335684387	16200
0.05	38.3648119767	16220
0.05	36.0162375405	16240
0.05	50.2303739658	16260
0.05	26.0401715627	16280
0.05	98.6254162032	16300
0.05	122.601334525	16320
0.05	20.0765340339	16340
0.05	46.0681279079	16360
0.05	54.6968544647	16380
0.05	44.9139368228	16400
0.05	50.6720149412	16420
0.05	25.651238303	16440
0.05	36.6795037509	16460
0.05	45.0535881845	16480
0.05	27.2013304015	16500
0.05	25.7288090681	16520
0.05	30.5915267402	16540
0.05	56.9615387954	16560
0.05	12.2608345377	16580
0.05	30.5548410466	16600
0.05	37.7154832613	16620
0.05	17.688315931	16640
0.05	18.3896516048	16660
0.05	5.79520868326	16680
0.05	1.11533851092	16700
0.05	56.6839567307	16720
0.05	17.641959968	16740
0.05	53.7764194984	16760
0.05	22.1515127539	16780
0.05	39.1700696646	16800
0.05	48.2603818061	16820
0.05	33.6928150349	16840
0.05	43.3000072688	16860
0.05	28.3135743473	16880
0.05	5.15677038717	16900
0.05	4.8779352357	16920
0.05	53.3158939391	16940
0.05	18.6292939522	16960
0.05	2.7486068099	16980
0.05	22.1045523386	17000
0.05	16.4129843171	17020
0.05	17.7104018938	17040
0.05	26.9849019033	17060
0.05	11.7193840363	17080
0.05	35.8349494671	17100
0.05	36.9606097679	17120
0.05	29.7489355885	17140
0.05	41.8480426307	17160
0.05	62.0655131477	17180
0.05	25.9719440766	17200
0.05	13.4042116009	17220
0.05	25.7202433188	17240
0.05	26.2644476662	17260
0.05	54.5254268628	17280
0.05	6.99971736436	17300
0.05	50.328369309	17320
0.05	45.8648847568	17340
0.05	1.53337854715	17360
0.05	14.5925271281	17380
0.05	26.55123998	17400
0.05	17.2515666273	17420
0.05	26.5724547961	17440
0.05	16.8643905233	17460
0.05	2.12085746139	17480
0.05	45.8204791675	17500
0.05	11.0425744703	17520
0.05	46.5114684692	17540
0.05	35.5881151416	17560
0.05	53.2075010601	17580
0.05	5.24681545575	17600
0.05	28.6683130738	17620
0.05	19.5637908558	17640
0.05	21.8878189442	17660
0.05	17.803873042	17680
0.05	18.0339900552	17700
0.05	36.6612849765	17720
0.05	57.4739881018	17740
0.05	18.2472998049	17760
0.05	9.06343986974	17780
0.05	54.9219696502	17800
0.05	42.483890441	17820
0.05	46.3936114026	17840
0.05	36.015795808	17860
0.05	15.066006839	17880
0.05	47.4228889664	17900
0.05	24.8019814673	17920
0.05	30.2481698785	17940
0.05	12.401527427	17960
0.05	41.5908887948	17980
0.05	69.5885357886	18000
0.05	13.1348006088	18020
0.05	5.4813483566	18040
0.05	37.690925458	18060
0.05	30.0270838633	18080
0.05	50.6307959235	18100
0.05	27.6156743003	18120
0.05	26.1564466329	18140
0.05	36.1712401457	18160
0.05	57.36915695	18180
0.05	21.419295242	18200
0.05	17.9502560156	18220
0.05	43.8479894838	18240
0.05	15.6190098199	18260
0.05	7.69777217005	18280
0.05	22.9002223541	18300
0.05	25.0725166264	18320
0.05	42.2836337368	18340
0.05	12.876033218	18360
0.05	39.2079669623	18380
0.05	26.3935213817	18400
0.05	31.2130157873	18420
0.05	42.7944141441	18440
0.05	55.0031862725	18460
0.05	22.212199112	18480
0.05	36.4583000899	18500
0.05	32.6492024724	18520
0.05	38.7382063682	18540
0.05	26.1672890391	18560
0.05	19.7293209939	18580
0.05	9.42542890652	18600
0.05	20.5061333763	18620
0.05	27.2773110396	18640
0.05	23.8840156453	18660
0.05	21.9533991951	18680
0.05	24.3445930144	18700
0.05	43.7485163089	18720
0.05	37.9519717045	18740
0.05	18.5801162945	18760
0.05	33.5455598024	18780
0.05	27.4363743522	18800
0.05	24.2569007954	18820
0.05	71.8145140099	18840
0.05	19.1099849744	18860
0.05	15.1569169064	18880
0.05	29.0552475053	18900
0.05	19.6479069642	18920
0.05	25.1317076192	18940
0.05	37.9856166101	18960
0.05	57.0559322946	18980
0.05	26.5307571319	19000
0.05	14.7825610524	19020
0.05	38.2264197884	19040
0.05	7.95290897373	19060
0.05	17.8301149867	19080
0.05	5.87088609487	19100
0.05	41.3776097631	19120
0.05	58.8709314918	19140
0.05	18.4882747475	19160
0.05	26.2030082704	19180
0.05	25.0495308432	19200
0.05	34.1123745721	19220
0.05	34.0336061858	19240
0.05	26.8474491793	19260
0.05	39.711217248	19280
0.05	28.5654535549	19300
0.05	28.384729358	19320
0.05	25.2172594572	19340
0.05	15.8292499789	19360
0.05	29.0867371906	19380
0.05	7.10372606288	19400
0.05	45.1221464715	19420
0.05	13.6726811902	19440
0.05	44.0169741294	19460
0.05	48.6359331877	19480
0.05	42.5606758873	19500
0.05	23.0965763079	19520
0.05	8.17078934455	19540
0.05	27.3360891977	19560
0.05	33.4604806596	19580
0.05	38.1895524502	19600
0.05	22.49699224	19620
0.05	36.4168385971	19640
0.05	33.985619001	19660
0.05	14.9986875187	19680
0.05	57.7236267549	19700
0.05	57.6390158848	19720
0.05	49.3301422823	19740
0.05	59.1372941802	19760
0.05	48.9728784316	19780
0.05	28.50989393	19800
0.05	22.4887180952	19820
0.05	52.9251738828	19840
0.05	13.3772012959	19860
0.05	60.2576056379	19880
0.05	24.6720338555	19900
0.05	28.7572665663	19920
0.05	9.3082854223	19940
0.05	18.6390269516	19960
0.05	18.0000166925	19980
0.05	19.2052924146	20000
0.05	33.7826746211	20020
0.05	35.4205514426	20040
0.05	54.2120234761	20060
0.05	31.8437737612	20080
0.05	39.0982990747	20100
0.05	22.2190244944	20120
0.05	46.4936699948	20140
0.05	43.3751994252	20160
0.05	36.3850135524	20180
0.05	31.2476023592	20200
0.05	31.7360710099	20220
0.05	42.6751070778	20240
0.05	4.1441945191	20260
0.05	37.7115001429	20280
0.05	10.0743364135	20300
0.05	24.4641283942	20320
